1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,37
37,38
38,39
38,40
39,41
40,42
41,43
42,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,58
55,59
55,60
56,61
57,62
58,63
59,64
60,65
61,66
62,67
63,68
64,69
65,70
66,71
67,72
68,73
69,74
69,75
70,76
71,77
72,78
73,79
74,80
75,81
75,82
76,83
76,84
77,85
78,86
78,87
78,88
78,89
78,90
79,91
80,92
80,93
81,94
81,95
82,96
82,97
83,98
84,99
85,100
